name,event,mark,performance_date,year,acad_year,current_class,class_at_mark,gender,transfer,school
HUNTER ADAMS,4x100,41.73,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.55,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,4x400,3:08.88,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.66,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,4x400,3:08.68,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,800,1:58.80,"Apr 10-11, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,200,23.13,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.98,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,200,22.85,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.83,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.86,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,49.07,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,4x400,3:15.36,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,200,22.89,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,50.58,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,50.70,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,DMR,10:05.55,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,400,DQ,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,600,1:22.46,"Jan 10, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HUNTER ADAMS,4x400,3:16.46,"Jan 10, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,110H,14.71,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400H,53.90,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400H,54.03,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,110H,15.86,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400H,53.78,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400,49.73,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,110H,14.97,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400H,54.11,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,4x400,DNS,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,110H,15.25,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,110H,15.04,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400H,53.31,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,4x400,3:13.39,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400,49.77,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.48,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,4x400,3:15.36,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400,49.82,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.32,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.55,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,400,50.42,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,DMR,9:58.47,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.51,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.45,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,60H,8.52,"Jan 10, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JAYDEN ANDERSON,4x400,3:16.46,"Jan 10, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,5000,DNF,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,800,DNS,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,1500,3:56.56,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,5000,14:27.32,"Apr 10-11, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,1500,DNS,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,1500,3:52.70,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,1500,3:54.02,"Mar 20, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,DMR,10:06.54,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,Mile,4:13.44,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,3000,8:48.74,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,DMR,10:29.45,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,Mile,4:17.90,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,3000,8:43.89,"Jan 10, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
ROGAN ARRIAGA,8k,24:57.5,"Oct  3, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:53.54,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:52.94,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:54.70,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:56.63,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:59.30,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,Mile,4:27.52,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,DMR,10:05.55,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,800,1:57.67,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,Mile,4:30.85,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,8k,27:27.7,"Oct 17, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,8k,DNS,"Oct  3, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,8k,26:32.9,"Sep 26, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,4M,20:23.1,"Sep 13, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
EARLON BAKER,6.2k,19:41.3,"Aug 29, 2025",2025,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JONES BARBER,3000S,9:31.10,"May 11-13, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,3000S,9:29.24,"Apr 24-25, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,3000S,9:32.75,"Apr 10-11, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,1500,4:04.79,"Apr  2- 3, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,2000S,6:16.52,"Mar 20, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,3000,8:56.24,"Jan 10, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,8k,27:19.2,"Oct 17, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,8k,25:52.4,"Oct  3, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,4M,21:53.3,"Sep 13, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,6.2k,20:05.8,"Aug 29, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
JONES BARBER,2026,6:16.52,2000 Steeplechase (Outdoors),2000,2000,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.37,"May 27-30, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.29,"May 27-30, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,20.77,"May 27-30, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.33,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.09,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,20.72,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,20.54,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x100,41.73,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,20.93,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,3:08.88,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.43,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,20.90,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,3:08.68,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.18,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,DNS,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.43,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.13,"Mar 26-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,100,10.58,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.11,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,3:13.39,"Mar 19-21, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.76,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.73,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.16,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.59,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,3:15.36,"Feb 27-28, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.77,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.81,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,21.65,"Feb 13-14, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.83,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.91,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,200,DQ,"Feb  6- 7, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.74,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.81,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,60,6.81,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,4x400,3:21.51,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
LADEN BECKWITH,DMR,10:07.28,"Jan 22-23, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JADEN BELLUSH,JT,55.29m,"May 11-13, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JADEN BELLUSH,JT,51.22m,"Apr 24-25, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JADEN BELLUSH,JT,49.91m,"Apr 17-18, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JADEN BELLUSH,JT,54.68m,"Apr  3- 4, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
JADEN BELLUSH,JT,54.57m,"Mar 20, 2026",2026,2026,FR,FR,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,1500,4:13.20,"Apr  2- 3, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,1500,4:10.86,"Mar 20, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,2000S,DNS,"Mar 20, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,Mile,4:34.24,"Jan 10, 2026",2026,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,8k,28:26.3,"Oct 17, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,8k,25:49.2,"Oct  3, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,4M,21:01.8,"Sep 13, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,6.2k,19:48.2,"Aug 29, 2025",2025,2026,FR,SO,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,DNS,DNS,"2000 Steeplechase

        (Outdoor)
        Top↑",2000,2000,FR,FR,M,No,CHARLESTON SOUTHERN
HEYDEN CHRISTENSEN,DNS,DNS,2000 Steeplechase,2000,2000,FR,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,5000,DNS,"Mar 20, 2026",2026,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,5000,15:01.96,"Feb 13-14, 2026",2026,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,3000,8:50.57,"Jan 22-23, 2026",2026,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,3000,8:46.95,"Jan 10, 2026",2026,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,8k,26:03.5,"Oct 31, 2025",2025,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,8k,26:26.7,"Oct 17, 2025",2025,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,8k,26:01.5,"Sep 26, 2025",2025,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,4M,20:17.8,"Sep 13, 2025",2025,2026,RS,FR,M,No,CHARLESTON SOUTHERN
ANDREW CLELAND,6.2k,19:41.1,"Aug 29, 2025",2025,2026,RS,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.77,"May 11-13, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,51.87,"May 11-13, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x100,41.73,"May 11-13, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,54.71,"Apr 24-25, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:08.88,"Apr 24-25, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.80,"Apr 17-18, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:08.68,"Apr 17-18, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,53.26,"Apr 10-11, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,DNS,"Apr  3- 4, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,DNS,"Apr  3- 4, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,53.44,"Mar 19-21, 2026",2026,2026,SR,SR-5,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,47.22,"Mar  1, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,47.88,"Mar  1, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,DNF,"Mar  1, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,10:08.57,"Mar  1, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,200,22.32,"Feb 14-15, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.36,"Feb 14-15, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,200,22.12,"Feb  1- 2, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.26,"Feb  1- 2, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:18.84,"Feb  1- 2, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,49.23,"Jan 24-25, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,9:50.36,"Jan 24-25, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,600,1:20.48,"Jan 11, 2025",2025,2025,SR,SR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.34,"May 22-25, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,51.75,"May  6- 8, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.82,"May  6- 8, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:15.15,"May  6- 8, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.70,"Apr 19-20, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,47.64,"Apr 11-13, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,56.32,"Mar 29-30, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.24,"Mar 22-23, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:15.68,"Mar 22-23, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,53.18,"Mar 15, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:17.22,"Mar 15, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.47,"Feb 23-24, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.98,"Feb 23-24, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:17.93,"Feb 23-24, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,10:09.75,"Feb 23-24, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,200,22.17,"Feb 17, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:15.89,"Feb 17, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.56,"Jan 26-27, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,600,1:19.35,"Jan 13, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:20.94,"Jan 13, 2024",2024,2024,SR,JR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,53.54,"May 25-27, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,47.50,"May 10-12, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.39,"May 10-12, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,51.26,"May 10-12, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.15,"May 10-12, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:15.79,"May 10-12, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.99,"Apr 21-22, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,52.87,"Apr 15, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,47.58,"Mar 23-25, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,53.96,"Mar 17, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,53.09,"Feb 24-25, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.78,"Feb 24-25, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:17.84,"Feb 24-25, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,9:57.86,"Feb 24-25, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.83,"Feb  3- 4, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,10:01.89,"Feb  3- 4, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.59,"Jan 27-28, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:19.68,"Jan 27-28, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,200,22.34,"Jan 13-14, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,48.93,"Jan 13-14, 2023",2023,2023,SR,SO,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,55.97,"May  9-11, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,55.54,"Apr 22-23, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:16.83,"Apr 22-23, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,54.67,"Apr 16, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:22.38,"Apr 16, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400,49.25,"Mar 24-26, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,55.25,"Mar 24-26, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,400H,55.81,"Mar 17-19, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,4x400,3:20.99,"Feb 24-25, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,10:12.57,"Feb 24-25, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
LUCIANO CUSTODIO,DMR,10:21.65,"Feb 11-12, 2022",2022,2022,SR,FR,M,No,CHARLESTON SOUTHERN
ODIN FERENCY,SP,17.95m,"May 27-30, 2026",2026,2026,JR,JR,M,No,CHARLESTON SOUTHERN
